process_label,kind,target,product,energy_loss_eV,electron_number_change,energy_eV,cross_section_m2,source_energy_column_zero_based,source_cross_section_column_zero_based,evidence_class
VIB14,EXCITATION,CHF3,"CHF3(v1,v4)",0.37,0,9.697,9.418e-22,3,4,swarm_regressed_working_set
VIB14,EXCITATION,CHF3,"CHF3(v1,v4)",0.37,0,9.798,8.892e-22,3,4,swarm_regressed_working_set
VIB14,EXCITATION,CHF3,"CHF3(v1,v4)",0.37,0,9.899,8.394e-22,3,4,swarm_regressed_working_set
VIB14,EXCITATION,CHF3,"CHF3(v1,v4)",0.37,0,10,7.924e-22,3,4,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,0,0,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,0.101,0,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,0.202,3.225e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,0.303,1.566e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,0.404,2.479e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,0.5051,3.125e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,0.6061,3.56e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,0.7071,3.828e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,0.8081,3.964e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,0.9091,4e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,1.01,3.958e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,1.111,3.858e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,1.212,3.717e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,1.313,3.547e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,1.414,3.357e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,1.515,3.157e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,1.616,2.951e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,1.717,2.745e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,1.818,2.542e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,1.919,2.346e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,2.02,2.157e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,2.121,1.978e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,2.222,1.808e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,2.323,1.649e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,2.424,1.501e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,2.525,1.363e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,2.626,1.236e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,2.727,1.118e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,2.828,1.011e-20,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,2.929,9.118e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,3.03,8.216e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,3.131,7.393e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,3.232,6.646e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,3.333,5.967e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,3.434,5.352e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,3.535,4.796e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,3.636,4.293e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,3.737,3.841e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,3.838,3.433e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,3.939,3.066e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,4.04,2.736e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,4.141,2.44e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,4.242,2.175e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,4.343,1.937e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,4.444,1.724e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,4.545,1.534e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,4.646,1.364e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,4.747,1.212e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,4.848,1.077e-21,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,4.949,9.563e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,5.051,8.487e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,5.152,7.529e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,5.253,6.677e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,5.354,5.918e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,5.455,5.244e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,5.556,4.645e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,5.657,4.113e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,5.758,3.64e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,5.859,3.221e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,5.96,2.849e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,6.061,2.52e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,6.162,2.227e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,6.263,1.969e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,6.364,1.739e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,6.465,1.536e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,6.566,1.357e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,6.667,1.198e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,6.768,1.057e-22,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,6.869,9.329e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,6.97,8.23e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,7.071,7.259e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,7.172,6.402e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,7.273,5.644e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,7.374,4.975e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,7.475,4.385e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,7.576,3.864e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,7.677,3.404e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,7.778,2.998e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,7.879,2.64e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,7.98,2.325e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,8.081,2.047e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,8.182,1.801e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,8.283,1.585e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,8.384,1.395e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,8.485,1.227e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,8.586,1.08e-23,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,8.687,9.496e-24,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,8.788,8.351e-24,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,8.889,7.343e-24,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,8.99,6.456e-24,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,9.091,0,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,9.192,0,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,9.293,0,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,9.394,0,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,9.495,0,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,9.596,0,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,9.697,0,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,9.798,0,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,9.899,0,3,5,swarm_regressed_working_set
VIB25,EXCITATION,CHF3,"CHF3(v2,v5)",0.18,0,10,0,3,5,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,0,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,0.101,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,0.202,2.622e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,0.303,5.188e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,0.404,6.766e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,0.5051,7.625e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,0.6061,7.97e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,0.7071,7.955e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,0.8081,7.697e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,0.9091,7.283e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,1.01,6.774e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,1.111,6.219e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,1.212,5.648e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,1.313,5.085e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,1.414,4.545e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,1.515,4.037e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,1.616,3.566e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,1.717,3.136e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,1.818,2.747e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,1.919,2.397e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,2.02,2.086e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,2.121,1.809e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,2.222,1.565e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,2.323,1.351e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,2.424,1.164e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,2.525,1.001e-20,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,2.626,8.587e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,2.727,7.357e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,2.828,6.294e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,2.929,5.377e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,3.03,4.587e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,3.131,3.909e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,3.232,3.327e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,3.333,2.829e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,3.434,2.403e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,3.535,2.039e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,3.636,1.729e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,3.737,1.465e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,3.838,1.24e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,3.939,1.049e-21,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,4.04,8.866e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,4.141,7.489e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,4.242,6.322e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,4.343,5.334e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,4.444,4.497e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,4.545,3.79e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,4.646,3.192e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,4.747,2.688e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,4.848,2.261e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,4.949,1.902e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,5.051,1.599e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,5.152,1.344e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,5.253,1.129e-22,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,5.354,9.479e-23,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,5.455,7.956e-23,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,5.556,6.676e-23,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,5.657,5.6e-23,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,5.758,4.695e-23,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,5.859,3.936e-23,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,5.96,3.298e-23,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,6.061,2.763e-23,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,6.162,2.314e-23,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,6.263,1.937e-23,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,6.364,1.621e-23,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,6.465,1.357e-23,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,6.566,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,6.667,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,6.768,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,6.869,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,6.97,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,7.071,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,7.172,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,7.273,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,7.374,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,7.475,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,7.576,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,7.677,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,7.778,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,7.879,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,7.98,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,8.081,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,8.182,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,8.283,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,8.384,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,8.485,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,8.586,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,8.687,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,8.788,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,8.889,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,8.99,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,9.091,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,9.192,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,9.293,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,9.394,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,9.495,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,9.596,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,9.697,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,9.798,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,9.899,0,3,6,swarm_regressed_working_set
VIB36,EXCITATION,CHF3,"CHF3(v3,v6)",0.13,0,10,0,3,6,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,0,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,0.603,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,1.206,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,1.809,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,2.412,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,3.015,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,3.618,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,4.221,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,4.824,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,5.427,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,6.03,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,6.633,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,7.236,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,7.839,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,8.442,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,9.045,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,9.648,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,10.25,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,10.85,0,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,11.46,5.081e-23,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,12.06,1.178e-22,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,12.66,1.848e-22,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,13.27,2.518e-22,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,13.87,3.188e-22,8,9,swarm_regressed_working_set
NEU1,EXCITATION,CHF3,CF3 + H,11,0,14.47,3.858e-22,8,9,swarm_regressed_working_set
