experiment_key,lot_number,wafer_number,X,Y,preox_thickness,postox_thickness,postox_thickness_nan,stepheight,oxide_etch,si_etch
2024-08-22_04,10,4,19000,-38000,0.999408984,0.3425,0.3425,42.2649,0.656908984,41.9224
2024-08-22_04,10,4,38000,-38000,0.9996,0.3705,0.3705,42.1067,0.6291,41.7362
2024-08-22_04,10,4,57000,-38000,0.999461134,0.4137,0.4137,42.4925,0.585761134,42.0788
2024-08-22_04,10,4,76000,-38000,0.999406261,0.4761,0.4761,45.4037,0.523306261,44.9276
2024-08-22_04,10,4,-95000,-19000,0.995704243,0.5078,0.5078,50.7086,0.487904243,50.2008
2024-08-22_04,10,4,-76000,-19000,0.996525194,0.4347,0.4347,43.4563,0.561825194,43.0216
2024-08-22_04,10,4,-57000,-19000,0.997419569,0.375,0.375,41.7919,0.622419569,41.4169
2024-08-22_04,10,4,-38000,-19000,0.998136209,0.3286,0.3286,41.9012,0.669536209,41.5726
2024-08-22_04,10,4,-19000,-19000,0.9988239,0.3,0.3,42.3285,0.6988239,42.0285
2024-08-22_04,10,4,0,-19000,0.999232823,0.2922,0.2922,42.4828,0.707032823,42.1906
2024-08-22_04,10,4,19000,-19000,0.999299596,0.3066,0.3066,42.2813,0.692699596,41.9747
2024-08-22_04,10,4,38000,-19000,0.999393052,0.3358,0.3358,41.8863,0.663593052,41.5505
2024-08-22_04,10,4,57000,-19000,0.999303109,0.3818,0.3818,41.7458,0.617503109,41.364
2024-08-22_04,10,4,76000,-19000,0.999036289,0.4514,0.4514,43.3605,0.547636289,42.9091
2024-08-22_04,10,4,95000,-19000,0.998720035,0.5154,0.5154,51.054,0.483320035,50.5386
2024-08-22_04,10,4,-95000,0,0.9945,0.5228,0.5228,50.728,0.4717,50.2052
2024-08-22_04,10,4,-76000,0,0.995646208,0.4169,0.4169,42.7793,0.578746208,42.3624
2024-08-22_04,10,4,-57000,0,0.996978245,0.3589,0.3589,41.4927,0.638078245,41.1338
2024-08-22_04,10,4,-38000,0,0.997945292,0.312,0.312,41.6562,0.685945292,41.3442
2024-08-22_04,10,4,-19000,0,0.998941204,0.2718,0.2718,42.0527,0.727141204,41.7809
2024-08-22_04,10,4,0,0,0.9996,0.1942,0.1942,42.2665,0.8054,42.0723
2024-08-22_04,10,4,19000,0,0.999282486,0.2877,0.2877,42.0538,0.711582486,41.7661
2024-08-22_04,10,4,38000,0,0.999238338,0.3216,0.3216,41.6387,0.677638338,41.3171
2024-08-22_04,10,4,57000,0,0.999211656,0.3667,0.3667,41.3883,0.632511656,41.0216
2024-08-22_04,10,4,76000,0,0.99879006,0.1913,0.1913,42.6428,0.80749006,42.4515
2024-08-22_04,10,4,95000,0,0.9982,0.1974,0.1974,50.1624,0.8008,49.965
2024-08-22_04,10,4,-95000,19000,0.99533363,0.2803,0.2803,50.1438,0.71503363,49.8635
2024-08-22_04,10,4,-76000,19000,0.995859685,0.4167,0.4167,42.9084,0.579159685,42.4917
2024-08-22_04,10,4,-57000,19000,0.996653347,0.3585,0.3585,41.2436,0.638153347,40.8851
2024-08-22_04,10,4,-38000,19000,0.997526353,0.3132,0.3132,41.3494,0.684326353,41.0362
2024-08-22_04,10,4,-19000,19000,0.998428927,0.2852,0.2852,41.7028,0.713228927,41.4176
2024-08-22_04,10,4,0,19000,0.999002817,0.2777,0.2777,41.8655,0.721302817,41.5878
2024-08-22_04,10,4,19000,19000,0.999057503,0.2911,0.2911,41.5771,0.707957503,41.286
2024-08-22_04,10,4,38000,19000,0.999264766,0.3208,0.3208,41.1358,0.678464766,40.815
2024-08-22_04,10,4,57000,19000,0.999503051,0.3667,0.3667,41.0343,0.632803051,40.6676
2024-08-22_04,10,4,76000,19000,0.999357721,0.1916,0.1916,42.6876,0.807757721,42.496
2024-08-22_04,10,4,95000,19000,0.998921172,0.1967,0.1967,50.5104,0.802221172,50.3137
2024-08-22_04,10,4,-76000,38000,0.995555981,0.2687,0.2687,44.4574,0.726855981,44.1887
2024-08-22_04,10,4,-57000,38000,0.996078293,0.3745,0.3745,41.35,0.621578293,40.9755
2024-08-22_04,10,4,-38000,38000,0.996923788,0.3239,0.3239,40.8924,0.673023788,40.5685
2024-08-22_04,10,4,-19000,38000,0.997699481,0.3018,0.3018,41.0212,0.695899481,40.7194
2024-08-22_04,10,4,0,38000,0.998226864,0.2989,0.2989,41.1319,0.699326864,40.833
2024-08-22_04,10,4,19000,38000,0.998745595,0.3115,0.3115,40.9884,0.687245595,40.6769
2024-08-22_04,10,4,38000,38000,0.999486979,0.3351,0.3351,40.822,0.664386979,40.4869
2024-08-22_04,10,4,57000,38000,1.000287697,0.3846,0.3846,41.2485,0.615687697,40.8639
2024-08-22_04,10,4,76000,38000,1.000756294,0.4586,0.4586,44.2304,0.542156294,43.7718
2024-08-22_04,10,4,-76000,57000,0.9949,0.2959,0.2959,49.8134,0.699,49.5175
2024-08-22_04,10,4,-57000,57000,0.995471698,0.4095,0.4095,42.8025,0.585971698,42.393
2024-08-22_04,10,4,-38000,57000,0.996337763,0.365,0.365,41.0248,0.631337763,40.6598
2024-08-22_04,10,4,-19000,57000,0.997202426,0.3406,0.3406,40.634,0.656602426,40.2934
2024-08-22_04,10,4,0,57000,0.997530898,0.352048353,N/A,40.5782,0.645482545,40.22615165
2024-08-22_04,10,4,19000,57000,0.99833857,0.345,0.345,40.6054,0.65333857,40.2604
2024-08-22_04,10,4,38000,57000,0.999869982,0.3723,0.3723,40.95,0.627569982,40.5777
2024-08-22_04,10,4,57000,57000,1.00109345,0.4203,0.4203,42.6451,0.58079345,42.2248
2024-08-22_04,10,4,76000,57000,1.0019,0.5,0.5,49.5127,0.5019,49.0127
2024-08-22_04,10,4,-57000,76000,0.9949,0.4849,0.4849,49.3723,0.51,48.8874
2024-08-22_04,10,4,-38000,76000,0.995979038,0.419,0.419,43.73,0.576979038,43.311
2024-08-22_04,10,4,-19000,76000,0.997030395,0.379183853,N/A,41.9384,0.617846541,41.55921615
2024-08-22_04,10,4,0,76000,0.997,0.3805,0.3805,41.5002,0.6165,41.1197
2024-08-22_04,10,4,19000,76000,0.997869429,0.3922,0.3922,41.8893,0.605669429,41.4971
2024-08-22_04,10,4,38000,76000,1.000184922,0.4222,0.4222,43.6146,0.577984922,43.1924
2024-08-22_04,10,4,57000,76000,1.0019,0.4804,0.4804,49.1064,0.5215,48.626
2024-08-22_04,10,4,-19000,95000,0.997050249,0.4577,0.4577,48.5406,0.539350249,48.0829
2024-08-22_04,10,4,0,95000,0.997,0.394867372,N/A,47.875,0.602132628,47.48013263
2024-08-22_04,10,4,19000,95000,0.9977059,0.4519,0.4519,48.7577,0.5458059,48.3058
