low_frequency_power_kw,energy_eV,signed_angle_deg,probability_weight
6.0,481.82881895055766,1.3585538066632226,8.175942286727639e-05
6.0,483.19469170361197,1.6249829977366308,5.2806036954729e-05
6.0,492.61083743842363,1.8636363636363638,1.0060714423729021e-05
6.0,692.3918992884511,-2.3030303030303028,4.5273214906780595e-05
6.0,636.326068578314,-2.114295174967277,0.0001564366911333351
6.0,624.5453504521528,-1.9030348966651671,0.0005013151680858304
6.0,625.520533424596,-1.630491231690202,0.0007154839361434588
6.0,629.3564145229523,-1.3549058045381424,0.0009948695320030935
6.0,630.2319065120614,-1.13302456560718,0.0009024646835585228
6.0,625.4129069540799,-0.9041159684613613,0.0018488047219406378
6.0,629.3677878779963,-0.6327883508396225,0.0022882064505502
6.0,629.341099911199,-0.3558244976107644,0.0029821270474728752
6.0,624.2424917940418,-0.1361423798564956,0.002345159236439196
6.0,624.0804013705092,0.09072824843918642,0.0035278441276228784
6.0,629.6701529101085,0.3561792506292146,0.0029825000322987122
6.0,628.725792476101,0.630847885261414,0.0022750076285069187
6.0,624.9981075715913,0.8619264924906329,0.0013009724797247296
6.0,628.7571872856327,1.082501872605094,0.001480731855388778
6.0,629.6543720898837,1.3560378493137633,0.0009914611109046508
6.0,625.7153426757696,1.6304480461023863,0.0007326941444044725
6.0,628.8396053590377,1.8615557129744795,0.000355503208587692
6.0,628.5234570172894,2.059156340146125,0.0003177101446796421
6.0,691.4796569968984,2.313131313131313,4.5273214906780595e-05
6.0,805.9660645867542,-1.8484848484848484,0.00012072857308474826
6.0,859.6907875325016,-1.620378635751008,0.0004168887778078058
6.0,866.8925529467189,-1.3553122685103223,0.0006786592383600965
6.0,867.7531372770235,-1.1329940688849505,0.0005764885521868368
6.0,864.6890434012731,-0.900754440504036,0.0012919191394646168
6.0,870.4619953342332,-0.6324015977980618,0.0018325800541713008
6.0,870.4739757978431,-0.359494524726589,0.0021452790757205595
6.0,868.1681780449436,-0.13532544151768547,0.0016388184573263213
6.0,869.7411566959361,0.09016701498575677,0.002495800526822103
6.0,871.0315802104442,0.36026446926944383,0.002149968664970528
6.0,870.7196570792,0.6312915117411532,0.0018331753494068123
6.0,864.7041595729512,0.8591468191325159,0.000920944989379014
6.0,866.3591412672284,1.0826252397205736,0.0009449023859627913
6.0,867.0228813212897,1.3566446124288496,0.0006833212588153415
6.0,864.9762282223254,1.6253968311867777,0.0004649532978562655
6.0,806.5681444991787,1.8509090909090906,0.00012575893029661279
6.0,1097.1659120107486,-1.582939722323393,0.00023179292579819573
6.0,1120.3779631469322,-1.3520006146519432,0.0005889850479577867
6.0,1122.4346949014196,-1.134385249416896,0.0005217617522625565
6.0,1120.008635161714,-0.9003495572013371,0.0011207031926488632
6.0,1120.9825280156779,-0.6293997572057364,0.0017944193593878183
6.0,1122.4800315517498,-0.3583972035843698,0.0022299813283587523
6.0,1121.3849467943146,-0.13570462228318317,0.0017962110266146547
6.0,1121.557805242611,0.09000738330893969,0.0027110572236870465
